codigo_postal;nombre
09146;Quintanilla-Colina
09150;Espinosilla San Bartolome
09159;Nuez de Abajo (La)
09191;Hurones
09192;Cotar
09193;Cortes
09194;Ausines (Los)
09195;Arcos
09197;Sotragero
09198;Castrillo del Val
09199;Ages
09200;Azucarera Leopoldo
09210;Cormenzana
09211;Frias
09212;Santa Coloma
09213;Cillaperlata
09214;Portilla
09215;Añastro
09216;Aguillo
09217;Araico
09218;Taravero
09219;Altable
09220;Hormiguero (El)
09226;Barrio de Muño
09227;Castellanos de Castro
09228;Ciadoncha
09230;Buniel
09233;Presillas
09239;Albillos
09240;Briviesca
09244;Busto de Bureba
09245;Berzosa de Bureba
09246;Barrios de Bureba (Los)
09247;Ahedo de Bureba
09248;Bañuelos de Bureba
09249;Aguilar de Bureba
09250;Belorado
09251;Cubo de Bureba
09252;Miraveche
09257;Villafranca Montes de Oca
09258;Alcocero de Mola
09259;Bascuñana
09260;Pradoluengo
09267;Avellanosa de Rioja
09268;Garganchon
09269;Villamudria
09270;Cerezo de Rio Tiron
09271;Quintanilla San-Garcia
09272;Loranquillo
09280;Cascajares de Bureba
09285;Ayega
09290;Fresno de Rodilla
09292;Arraya de Oca
09293;Bugedo
09294;Burgueta
09300;Roa
09310;Torresandino
09311;Horra (La)
09312;Anguix
09314;Boada de Roa
09315;Cueva de Roa (La)
09316;Berlangas de Roa
09317;Mambrilla de Castrejon
09318;Fuentelisendo
09320;Cogollos
09330;Madrigalejo del Monte
09338;Valles de Palenzuela
09339;Villamayor de Los Montes
09340;Lerma
09341;Ruyales del Agua
09342;Peral de Arlanza
09343;Villahoz
09344;Royuela de Rio Franco
09345;Avellanosa de Muño
09346;Covarrubias
09347;Ura
09348;Cebrecos
09349;Cilleruelo de Abajo
09350;Bahabon de Esgueva
09351;San Quirce
09352;Cubillo del Campo
09353;Santa Maria de Mercadillo
09354;Pinilla Trasmonte
09370;Aguilera (La)
09391;Castrillo de la Vega
09400;Aranda de Duero
09410;Arandilla
09430;Huerta del Rey
09436;Haza
09440;Pinillos de Esgueva
09441;Sotillo de la Ribera
09442;Terradillos de Esgueva
09443;Gumiel de Mercado
09450;Sinovas
09451;Arauzo de Miel
09453;Tubilla del Lago
09454;Hinojar del Rey
09460;Milagros
09461;Fuentenebro
09462;Adrada de Haza
09471;Fuentelcesped
09490;Brazacorta
09491;Fresnillo de Las Dueñas
09493;Campillo de Aranda
09500;Bustillo de Medina
09510;Villaventin
09511;Berberana
09512;Criales
09513;Pomar
09514;Castrobarto
09515;Moneo
09530;Oña
09540;Tartales de Cilla
09545;Gijano
09549;Extramiana
09550;Villarcayo
09551;Ahedo de Butron
09553;Barriosuso
09554;Barcina de Los Montes
09555;Campo
09557;Cogullos
09558;Arges
09559;Escobados de Abajo
09560;Espinosa de Los Monteros
09566;Barcenas
09567;Para
09568;Bedon
09569;Quintana de Los Prados
09570;Arija
09571;Montejo de Bricia
09572;Barrio de Bricia
09573;Busnela
09574;Cidad
09580;Villasana de Mena
09586;Angulo
09587;Arceo
09589;Santiuste
09591;Celada de la Torre
09592;Barcena de Bureba
09593;Aguas Candidas
09594;Valmayor de Cuesta Urria
09600;Salas de Los Infantes
09610;Briongos de Cervera
09611;Carazo
09612;Cabezon de la Sierra
09613;Barbadillo del Mercado
09614;Barbadillo del Pez
09615;Barbadillo de Herreros
09616;Tejada
09617;Santibañez del Val
09619;Navas del Pinar
09620;Cojobar
09631;Doña Santos
09640;Cascajares de la Sierra
09641;Cuevas de San Clemente
09642;Cubillo del Cesar
09645;Torrelara
09646;Mazueco
09647;Quintanalara
09649;Palazuelos de la Sierra
09650;Campolara
09651;Lara de Los Infantes
09652;Villanueva de Argaño
09653;Isar
09654;Palacios de Benaver
09660;Aldea del Pinar
09670;Quintanar de la Sierra
09679;Neila
09680;Palacios de la Sierra
09690;Vilviestre del Pinar
09691;Castrillo de la Reina
09692;Canicosa de la Sierra
09693;Regumiel de la Sierra
10000;Caceres
10100;Alonso de Ojeda
10110;Losar de la Vera
10120;Logrosan
10129;Berzocana
10130;Zorita
10131;Valdemorales
10132;Almoharin
10133;Escurial
10134;Campo Lugar
10135;Alcollarin
10136;Cañamero
10137;Alia
10140;Guadalupe
10160;Alcuescar
10161;Arroyomolinos
10162;Casas de Don Antonio
10163;Aldea del Cano
10164;Valdesalor
10169;Zarza de Montanchez
10170;Montanchez
10180;Valdefuentes
10181;Sierra de Fuentes
10182;Torreorgaz
10183;Torrequemada
10184;Torremocha
10185;Benquerencia
10186;Torre de Santa Maria
10189;Ruanes
10190;Casar de Caceres
10191;Santiago del Campo
10192;Hinojal
10193;Talavan
10194;Monroy
10198;Santa Marta de Magasca
10200;Belen
10210;Madroñera
10220;Pago de San Clemente
10230;Herguijuela
10240;Conquista de la Sierra
10250;Garciaz
10251;Aldeacentenera
10252;Torrecillas de la Tiesa
10260;Santa Cruz de la Sierra
10261;Puerto de Santa Cruz
10262;Abertura
10263;Villamesias
10269;Robledillo de Trujillo
10270;Cumbre (La)
10271;Plasenzuela
10280;Ibahernando
10290;Trujillo
10291;Aldea del Obispo
10300;Navalmoral de la Mata
10310;Palancoso
10317;Vega de Mesillas
10318;Barquilla (La)
10319;Centenillo (El)
10320;Bohonal de Ibor
10328;Fresnedoso de Ibor
10329;Campillo de Deleitosa
10330;Villar del Pedroso
10331;Carrascalejo
10332;Valdecañas de Tajo
10333;Garvin de la Jara
10334;Peraleda de San Roman
10335;Peraleda de la Mata
10340;Castañar de Ibor
10341;Navalvillar de Ibor
10350;Almaraz
10359;Higuera
10360;Casas de Miravete
10370;Deleitosa
10371;Robledollano
10372;Retamosa
10373;Cabañas del Castillo
10374;Navezuelas
10380;Jaraicejo
10390;Saucedilla
10391;Rosalejo
10392;Berrocalejo
10393;Valdehuncar
10394;Belvis de Monroy
10400;Jaraiz de la Vera
10410;Arroyomolinos de la Vera
10411;Pasaron de la Vera
10412;Garganta la Olla
10413;Torremenga
10414;Collado
10415;Aceña de la Borrega(La)
10420;Tejeda de Tietar
10430;Cuacos de Yuste
10440;Aldeanueva de la Vera
10450;Jarandilla de la Vera
10459;Guijo de Santa Barbara
10470;Villanueva de la Vera
10480;Madrigal de la Vera
10484;Vegaviana
10490;Valverde de la Vera
10491;Talaveruela de la Vera
10492;Viandar de la Vera
10493;Robledillo de la Vera
10500;Casiñas (Las)
10509;Estacion Ferrocarril
10510;Santiago de Alcantara
10511;Carbajo
10512;Herrera de Alcantara
10513;Cedillo
10514;Huertas de Cansa (Las)
10515;Alcorneo
10519;Lanchuelas (Las)
10520;Baldio
10528;Serrejon
10529;Majadas
10530;Serradilla
10540;Mirabel
10550;Aliseda
10560;Herreruela
10570;Salorino
10580;Membrio
10590;Malpartida de Plasencia
10592;Casas de Millan
10593;Perala (La)
10600;Plasencia
10610;Cabezuela del Valle
10611;Tornavacas
10612;Jerte
10613;Navaconcejo
10614;Valdastillas
10615;Piornal
10616;Cabrero
10617;Rebollar
10620;Cambroncino
10623;Arrolobos
10624;Riomalo de Abajo
10625;Cabezo
10626;Asegur
10627;Cerezal
10628;Carabusino
10629;Cambron
10630;Dehesilla
10638;Aldehuela
10639;Ovejuela
10640;Azabal
10650;Ahigal
10661;Santa Cruz de Paniagua
10662;Marchagaz
10663;Cerezo
10664;Mohedas de Granadilla
10665;Guijo de Granadilla
10666;Aceituna
10670;Carcaboso
10671;Aldehuela del Jerte
10672;Valdeobispo
10680;Haza de la Concepcion
10690;Avarientos
10692;Batan (El)
10693;Pajares de la Rivera
10694;Salto de Torrejon
10695;Villarreal de San Carlos
10696;Barrado
10700;Hervas
10701;Dos Hermanas
10710;Zarza de Granadilla
10711;Granja (La)
10712;Pantano Gabriel Y Galan
10720;Villar de Plasencia
10728;Jarilla
10729;Cabezabellosa
10730;Casas del Monte
10739;Segura de Toro
10740;Aldeanueva del Camino
10748;Abadia
10749;Gargantilla
10750;Baños
10759;Garganta  (La)
10800;Coria
10811;Puebla de Argeme
10812;Villanueva de la Sierra
10813;Pozuelo de Zarzon
10814;Villa del Campo
10815;Guijo de Coria
10816;Casas de Don Gomez
10817;Calzadilla
10820;Cañaveral
10824;Holguera
10828;Portezuelo
10829;Grimaldo
10830;Torrejoncillo
10839;Valdencin
10840;Moraleja
10849;Moheda de Gata (La)
10850;Hoyos
10857;Acebo
10858;Villasbuenas de Gata
10859;Santibañez El Alto
10860;Gata
10864;Torre de Don Miguel
10865;Cadalso
10866;Descargamaria
10867;Robledillo de Gata
10868;Hernan-Perez
10869;Torrecilla de Los Angeles
10870;Ceclavin
10879;Acehuche
10880;Zarza la Mayor
10881;Cachorrilla
10882;Pescueza
10883;Portaje
10890;Valverde del Fresno
10891;Eljas
10892;San Martin de Trevejo
10893;Trevejo
10895;Cilleros
10896;Perales del Puerto
10900;Arroyo de la Luz
10910;Malpartida de Caceres
10920;Estacion de Arroyo-Malpar
10930;Navas del Madroño
10940;Garrovillas de Alconetar
10950;Brozas
10960;Villa del Rey
10970;Mata de Alcantara
10980;Alcantara
10989;Poblado de Iberdrola
10990;Estorninos
10991;Piedras Albas
11001;Cadiz
11100;Arsenal de la Carraca
11130;Chiclana de la Frontera
11140;Barrio Nuevo
11150;Manzanete
11158;Barca la
11159;Caños de Meca (Los)
11160;Barbate
11170;Alburejos (Los)
11178;Paterna de Rivera
11179;Badalejos (Los)
11180;Alcala de Los Gazules
11190;Benalup
11201;Algeciras
11300;Linea la Concepcion (La)
11310;Guadiaro
11311;Pastrana
11312;San Enrique
11313;Carteya-Guadarranque
11314;Campamento
11320;San Pablo de Buceite
11330;Angeles (Los)
11340;San Martin del Tesorillo
11350;Almoraima
11360;Puente Mayorga
11368;Estacion Ferrea
11369;Miraflores
11370;Barrios (Los)
11380;Bujeo (El)
11390;Pelayo (El)
11392;Tahivilla
11393;Zahara de Los Atunes
11400;Alcornocalejos
11401;Jerez de la Frontera
11406;Estella del Marques
11500;Puerto de Sta Maria (El)
11510;Puerto Real
11518;Jarana
11519;Rio San Pedro
11520;Bercial (El)
11540;Algaida (La)
11550;Chipiona
11560;Trebujena
11570;Barca de la Florida (La)
11579;Jose Antonio
11580;Alcornocalejo
11589;Tempul
11590;Macharnudo Alto
11591;Guadalcacin
11592;Casablanca
11593;Cuartillos
11594;San Isidro del Guadalete
11595;Ina (La)
11596;Añina-Polila
11600;Ubrique
11610;Benamahoma
11611;Villaluenga del Rosario
11612;Benaocaz
11620;Drago (El)
11630;Abrajanejo
11638;Barrancos (Los)
11639;Algar
11640;Bornos
11648;Espera
11649;Coto de Bornos
11650;Cierva (La)
11659;Pozo Amargo
11660;Prado del Rey
11670;Bosque (El)
11680;Algodonales
11688;Arroyo Molinos
11689;Muela (La)
11690;Olvera
11691;Torre-Alhaquime
11692;Setenil
11693;Alcala del Valle
12001;Castellon de la Plana
12110;Alcora
12118;Las Crevadas
12119;Araya
12120;Lucena del Cid
12122;Figueroles
12123;Benachera
12124;Bibioj
12125;Zucaina
12126;San Vicente
12127;Cortes de Arenoso
12130;Masia Pla de Lluch
12132;Atzeneta del Maestrat
12133;Meanes
12134;Benafigos
12135;Masia de Monfort
12140;Albocasser
12150;Villafranca del Cid
12159;Castellfort
12160;Benasal
12161;Torre D'En Besora (La)
12162;Vilar de Canes
12163;Culla
12164;Brusalet (El)
12165;Ares del Maestre
12170;Sant Mateu
12179;Tirig
12180;Cabanes
12181;Benlloch
12182;Deveses (Les)
12183;Mas de Calaf
12184;Sarratella
12185;Coves de Vinroma (Les)
12186;Masia D'Enguasch
12190;Borriol
12191;Pobla Tornesa (La)
12192;Basseta (La)
12193;Ibarsos (Els)
12194;Barona (La)
12200;Apeadero de Bechi
12210;Ribesalbes
12220;Artesa
12221;Tales
12222;Ain
12223;Sueras
12224;Ayodar
12225;Fuentes de Ayodar
12230;Argelita
12231;Cirat
12232;Arañuel
12300;Vespa (La)
12310;Forcall
12311;Palanques
12312;Mata de Morella (La)
12315;Vallibona
12317;Herbes
12318;Cinctorres
12319;Castell de Cabres
12320;San Jorge
12330;San Rafael del Rio
12340;Jana (La)
12350;Canet Lo Roig
12360;Anroig
12400;Esperanza (La)
12410;Altura
12412;Geldo
12413;Almedijar
12414;Algimia de Almonacid
12415;Gaibiel
12420;Barracas
12428;Fuente la Reina
12429;Pina de Montalgrao
12430;Arteas de Abajo
12431;Toras
12440;Caudiel
12447;Montan
12448;Alqueria (La)
12449;Benafer
12450;Jerica
12460;Masias del Rio
12469;Canales
12470;Navajas
12480;Soneja
12489;Sot de Ferrer
12490;Azuebar
12499;Chovar
12500;Vinaros
12511;Rosell
12512;Bel
12513;Avella (La)
12520;Mascarell
12526;Vilavella (La)
12527;Artana
12528;Eslida
12529;Nules
12530;Benicarlo
12539;Alquerias del Niño Perdid
12540;Carinyena
12549;Betxi
12550;Almazora
12560;Benicasim
12570;Alcala de Xivert
12578;Cervera del Maestre
12579;Alcossebre
12589;Calig
12590;Almenara
12592;Chilches
12593;Grao
12594;Amplaries (Les)
12595;Borseral (El)
12596;Torreblanca
12597;Santa Magdalena de Pulpis
12598;Peñiscola
12599;Ballestar
12600;Vall D'Uixo (La)
12609;Alfondeguilla
13001;Ciudad Real
13100;Alcornocal (El)
13107;Alcolea de Calatrava
13108;Luciana
13109;Puebla de Don Rodrigo
13110;Horcajo de Los Montes
13114;Robledo (El)
13115;Santa Quiteria
13116;Alcoba
13117;Anchuras
13118;Huertas Sauceral (Las)
13120;Porzuna
13130;Fuencaliente
13140;Fernan Caballero
13150;Carrion de Calatrava
13160;Torralba de Calatrava
13170;Miguelturra
13179;Pozuelo de Calatrava
13180;Abenojar
13189;Navacerrada
13190;Corral de Calatrava
13191;Caracuel de Calatrava
13192;Tirteafuera
13193;Arroba de Los Montes
13194;Piedrala
13196;Casas (Las)
13200;Herrera de la Mancha
13210;Villarta de San Juan
13220;Llanos del Caudillo
13230;Membrilla
13240;Solana (La)
13247;San Carlos del Valle
13248;Alhambra
13249;Ruidera
13250;Daimiel
13260;Almagro
13279;Valenzuela de Calatrava
13300;Alcazar de San Juan
13310;Valdepeñas
13320;Villanueva Los Infantes
13326;Montiel
13327;Santa Cruz de Los Cañamos
13328;Almedina
13329;Carrizosa
13330;Villanueva de la Fuente
13331;Cañamares
13332;Villahermosa
13333;Fuenllana
13340;Albaladejo
13341;Terrinches
13342;Puebla del Principe
13343;Villamanrique
13344;Torre de Juan Abad
13345;Cozar
13350;Moral de Calatrava
13360;Granatula de Calatrava
13370;Calzada de Calatrava
13380;Aldea del Rey
13390;Pozo de la Serna
13391;Alcubillas
13400;Almaden
13410;Agudo
13411;Valdemanco del Esteras
13412;Chillon
13413;Alamillo
13414;Almadenejos
13415;San Benito
13420;Malagon
13427;Cortijos de Abajo
13428;Ballesteros
13429;Cristo del Espiritu Santo
13430;Cañada de Calatrava
13431;Villar del Pozo
13432;Ballesteros de Calatrava
13440;Argamasilla de Calatrava
13449;Garganta (La)
13450;Brazatortas
13459;Almodovar del Campo
13460;Viñuela
13470;Valdeazogues
13473;Navalmedio de Morales
13490;Guadalmez
13500;Puertollano
13590;Hinojosas de Calatrava
13591;Cabezarrubias del Puerto
13592;Hoyo (El)
13593;Solana del Pino
13595;Villamayor de Calatrava
13597;Villar (El)
13600;Alameda de Cervera
13610;Campo de Criptana
13619;Arenales de San Gregorio
13620;Pedro Muñoz
13629;Estacion Rio Zancara
13630;Socuellamos
13650;Puerto Lapice
13670;Villarrubia de Los Ojos
13679;Arenas de San Juan
13700;Tomelloso
13710;Argamasilla de Alba
13720;Cinco Casas
13730;Santa Cruz de Mudela
13738;Viso del Marques
13740;Torrenueva
13750;Castellar de Santiago
13760;Almuradiel
13768;Venta de Cardenas
14001;Cordoba
14004;Alameda del Obispo
14011;Castillo de la Albaida
14045;Cardeña
14071;Villafranca de Cordoba
14100;Algarbes (Los)
14110;Aldea de Fuente Carretero
14111;Chica-Carlota
14112;Ventilla (La)
14113;Cañada del Rabadan
14115;Maruanas
14120;Fuente Palmera
14129;Herreria (La)
14130;Barrio San Vicente
14140;Victoria (La)
14150;San Sebastian de Los Ball
14190;Puente Viejo
14191;Arrecife (El)
14199;Lucena
14200;Peñarroya-Pueblonuevo
14206;Valsequillo
14207;Granjuela (La)
14208;Blazquez (Los)
14210;Fuente Agria
14220;Ballesta (La)
14230;Villanueva del Rey
14240;Belmez
14248;Doña Rama
14249;Entredicho (El)
14250;Mojonera
14260;Fuente la Lancha
14270;Hinojosa del Duque
14280;Belalcazar
14290;Argallon
14297;Cuenca
14299;Cañada del Gamo
14300;Vacar (El)
14310;Cerro Muriano
14400;Pozoblanco
14410;Torrecampo
14412;Pedroche
14413;Guijo (El)
14430;Adamuz
14439;Algallarin
14440;Venta del Charco
14447;Azuel
14448;Conquista
14449;Horcajo (Minas Del)
14450;Añora
14460;Dos Torres
14470;Villaviciosa de Cordoba
14480;Alcaracejos
14490;Villaralto
14491;Santa Eufemia
14500;Arenales
14510;Moriles
14511;Dehesa del Cañaveral
14512;Cordobilla
14520;Fernan Nuñez
14530;Montemayor
14540;Rambla (La)
14546;Fontanar (El)
14548;Montalban de Cordoba
14549;Huertas Bocas del Salado
14600;Campiña
14620;Carpio (El)
14630;Pedro Abad
14640;Villa del Rio
14650;Bujalance
14656;Morente
14659;Dehesa de Potros
14660;Cañete de Las Torres
14670;Valenzuela
14700;Arriel
14709;Bembezar del Caudillo
14710;Encinarejo de Cordoba
14719;Majaneque
14720;Almodovar del Rio
14729;Mochos (Los)
14730;Graja (La)
14739;Rivero de Posadas
14740;Aguila (El)
14749;Carrascal (El)
14800;Luque
14811;Gaena-Casas Gallegas
14812;Almedinilla
14813;Bracana
14814;Campo Nubes
14815;Cañuelo (El)
14816;Bernabe
14817;Castellar (El)
14820;Pragdena
14830;Espejo
14840;Carchena
14850;Aladid
14852;Nueva Carteya
14857;Torre del Puerto
14858;Llano del Espinar
14859;Albendin
14860;Doña Mencia
14870;Zuheros
14900;Anjaron
14910;Benameji
14913;Encinas Reales
14914;Palenciana
14915;Tejar (El)
14920;Aguilar de la Frontera
14930;Benita (La)
14940;Alcaidia (La)
14950;Baena
14960;Hoz (La)
14970;Cierzos Y Cabreras
14978;Adelantado (El)
14979;Arroyo de Priego
15001;Coruña (A)
15008;Borroa
15100;Carballo
15102;Barreira (A)
15105;Miron
15106;Bas
15107;Campo de San Pedro (O)
15108;Aldemunde de Arriba
15109;Barreiro (O)
15110;Santa Margarita de Baneir
15111;Buño
15112;Algadan
15113;Bareango
15114;Aldea
15115;Aspera
15116;Aguarrey
15117;Laxe
15118;Aprazaduiro (O)
15119;Borneiro
15121;Arou
15122;Brañas Verdes
15123;Cabo Vilan
15124;Baldomar
15125;Caberta
15126;Leis
15127;Baiñas
15128;Berdoias
15129;Calo
15130;Corcubion
15137;Amarela
15138;Canosa (A)
15139;Castelo de Abaixo
15140;Coto
15141;Froxel
15142;Arteixo
15144;Anzobre
15145;Casal Do Monte
15146;Amieiro
15147;Batan
15148;Agrilloi de Abaixo
15149;Anles
15150;Bamiro
15151;Alvarellos
15152;Altalamaña
15153;Bujan
15154;Escaselas
15155;Cabo
15160;Fontan
15165;Aldea de Arriba (A)
15166;Armuño
15167;Cangas
15168;Cimas
15170;Fontaiña
15171;Campamento (O)
15172;Pazo Do Rio
15173;Condus
15174;Ombre
15175;Atalaia
15176;Barcala (A)
15177;Aba
15178;Aguieira
15179;Babilonia (A)
15180;Alvedro
15181;Altamira
15182;Calle
15183;Cabancas
15184;Belvis de Sumio
15186;Abeleira
15187;Arroio
15188;Meirama
15189;Culleredo
15190;Feans
15191;Vio
15192;Castro de Elviña
15198;Celas
15199;Ledoño
15200;Noia
15201;Guadalupe de Maciascoque
15210;Augalevada
15211;Agrelo
15213;Balbargos
15214;Berrimes
15215;Aldaris
15216;Abeixon
15218;Arxellas
15220;Bertamirans
15228;Cantalarrana
15229;Augapesada
15230;Serra de Outes (A)
15236;Coiradas
15237;Baleixo (O)
15239;Barco (O)
15240;Creo
15250;Alivia
15256;Asenso
15258;Agris
15259;Avesada
15270;Cee
15280;Adoufe
15281;Agrafoxo
15282;Asneiros
15284;Eiroa (A)
15286;Cando de Abaixo
15287;Albeida
15288;Anseres
15290;Abelleira
15291;Louro
15292;Gandara
15293;Carnota
15295;Adraño
15296;Pindo (O)
15297;Covas
15298;Caneliñas
15299;Berroxe
15300;Betanzos
15310;Abelar
15313;Airoa (A)
15314;Areas
15316;Armea
15317;Apeadeiro (O)
15318;Atrio
15319;Aldea (A)
15320;Alvaron
15324;Castro
15325;Bouza
15326;Azureira
15327;Aparral de Abaixo
15328;Alimpadoiros
15329;Campo Verde
15330;Ortigueira
15332;Regueiro (O)
15337;Faro Da Estaca de Bares
15338;Ameixeiras (As)
15340;Ponte Mera
15347;Arrasa
15349;Cal (O)
15350;Cedeira
15357;Acea
15359;Aneiros
15360;Cariño
15365;Airado (O)
15366;Adega
15367;Capelada (A)
15368;Axilde
15369;Areado (O)
15379;Alvite
15380;Oza
15386;Barra (A)
15387;Barbeito
15388;Bando
